Pool Price

""

Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
"06/02/2001 12","97.85","86.01","6226.0"
"06/02/2001 13","97.73","85.93","6189.0"
"06/02/2001 14","97.70","85.86","6182.0"
"06/02/2001 15","97.59","85.76","6129.0"
"06/02/2001 16","97.55","85.55","6058.0"
"06/02/2001 17","88.77","85.34","6044.0"
"06/02/2001 18","96.30","85.13","6104.0"
"06/02/2001 19","94.20","84.92","6000.0"
"06/02/2001 20","70.77","84.75","5869.0"
"06/02/2001 21","53.00","84.62","5787.0"
"06/02/2001 22","53.00","84.48","5746.0"
"06/02/2001 23","64.67","84.28","5815.0"
"06/02/2001 24","43.98","84.25","5680.0"
"06/03/2001 01","34.99","84.20","5457.0"
"06/03/2001 02","33.79","84.16","5295.0"
"06/03/2001 03","29.49","84.11","5231.0"
"06/03/2001 04","34.39","84.06","5186.0"
"06/03/2001 05","34.99","84.02","5145.0"
"06/03/2001 06","34.99","83.98","5105.0"
"06/03/2001 07","34.99","83.93","5106.0"
"06/03/2001 08","39.36","83.85","5204.0"
"06/03/2001 09","44.91","83.78","5403.0"
"06/03/2001 10","52.96","83.64","5660.0"
"06/03/2001 11","54.50","83.51","5862.0"
"06/03/2001 12","54.50","83.38","5944.0"
"06/03/2001 13","54.50","83.25","6008.0"
"06/03/2001 14","55.73","83.11","6019.0"
"06/03/2001 15","65.00","83.00","6010.0"
"06/03/2001 16","65.00","82.82","6024.0"
"06/03/2001 17","66.23","82.57","6065.0"
"06/03/2001 18","71.98","82.33","6125.0"
"06/03/2001 19","76.31","82.27","6019.0"
"06/03/2001 20","67.00","82.22","5921.0"
"06/03/2001 21","68.73","82.18","5933.0"
"06/03/2001 22","79.99","82.15","5967.0"
"06/03/2001 23","59.98","82.03","5881.0"
"06/03/2001 24","45.34","82.00","5680.0"
"06/04/2001 01","43.19","81.96","5340.0"
"06/04/2001 02","42.93","81.93","5244.0"
"06/04/2001 03","35.21","81.89","5168.0"
"06/04/2001 04","33.19","81.84","5143.0"
"06/04/2001 05","33.19","81.80","5159.0"
"06/04/2001 06","33.79","81.75","5177.0"
"06/04/2001 07","52.75","81.73","5456.0"
"06/04/2001 08","58.24","81.68","5909.0"
"06/04/2001 09","85.00","81.66","6202.0"
"06/04/2001 10","97.52","81.66","6395.0"
"06/04/2001 11","97.55","81.66","6461.0"
"06/04/2001 12","97.66","81.66","6507.0"
"06/04/2001 13","97.67","81.66","6470.0"
"06/04/2001 14","97.55","81.66","6459.0"
"06/04/2001 15","97.55","81.66","6459.0"
"06/04/2001 16","97.68","81.66","6471.0"
"06/04/2001 17","97.75","81.66","6522.0"
"06/04/2001 18","97.69","81.66","6488.0"
"06/04/2001 19","86.67","81.64","6318.0"
"06/04/2001 20","85.00","81.62","6235.0"
"06/04/2001 21","85.00","81.61","6149.0"
"06/04/2001 22","87.72","81.55","6095.0"
"06/04/2001 23","97.54","81.34","5995.0"
"06/04/2001 24","47.66","81.13","5678.0"
"06/05/2001 01","44.99","80.93","5481.0"
"06/05/2001 02","44.99","80.89","5385.0"
"06/05/2001 03","44.99","80.86","5327.0"
"06/05/2001 04","44.99","80.83","5284.0"
"06/05/2001 05","44.99","80.80","5259.0"
"06/05/2001 06","44.99","80.77","5269.0"
"06/05/2001 07","54.49","80.76","5520.0"
"06/05/2001 08","97.69","80.76","5952.0"
"06/05/2001 09","96.30","80.74","6149.0"
"06/05/2001 10","97.55","80.73","6281.0"
"06/05/2001 11","97.55","80.67","6392.0"
"06/05/2001 12","97.55","80.59","6441.0"
"06/05/2001 13","97.55","80.40","6441.0"
"06/05/2001 14","97.55","80.34","6440.0"
"06/05/2001 15","97.63","80.34","6478.0"
"06/05/2001 16","97.78","80.34","6477.0"
"06/05/2001 17","97.84","80.38","6518.0"
"06/05/2001 18","97.64","80.38","6454.0"
"06/05/2001 19","91.88","80.38","6236.0"
"06/05/2001 20","85.00","80.36","6105.0"
"06/05/2001 21","85.00","80.35","6059.0"
"06/05/2001 22","85.00","80.20","6025.0"
"06/05/2001 23","85.00","80.03","5925.0"
"06/05/2001 24","49.15","80.00","5632.0"
"06/06/2001 01","40.61","79.97","5356.0"
"06/06/2001 02","33.79","79.92","5181.0"
"06/06/2001 03","33.52","79.88","5087.0"
"06/06/2001 04","33.30","79.83","5048.0"
"06/06/2001 05","32.99","79.79","5061.0"
"06/06/2001 06","33.16","79.74","5078.0"
"06/06/2001 07","41.70","79.71","5402.0"
"06/06/2001 08","40.89","79.61","5846.0"
"06/06/2001 09","95.00","79.54","6092.0"
"06/06/2001 10","95.00","79.34","6192.0"
"06/06/2001 11","97.13","79.25","6365.0"
"06/06/2001 12","97.55","79.18","6429.0"
"06/06/2001 13","97.55","79.14","6457.0"
"06/06/2001 14","95.60","79.10","6454.0"
"06/06/2001 15","95.00","78.95","6453.0"
"06/06/2001 16","95.00","78.74","6466.0"
"06/06/2001 17","95.00","78.70","6487.0"
"06/06/2001 18","95.00","78.66","6447.0"
"06/06/2001 19","63.92","78.58","6237.0"
"06/06/2001 20","18.43","78.47","6106.0"
"06/06/2001 21","16.92","78.36","6030.0"
"06/06/2001 22","55.00","78.30","6011.0"
"06/06/2001 23","33.52","78.21","5974.0"
"06/06/2001 24","19.09","78.14","5669.0"
"06/07/2001 01","31.20","78.10","5370.0"
"06/07/2001 02","42.75","78.07","5276.0"
"06/07/2001 03","40.38","78.04","5215.0"
"06/07/2001 04","43.87","78.01","5184.0"
"06/07/2001 05","40.34","77.98","5193.0"
"06/07/2001 06","35.40","77.94","5205.0"
"06/07/2001 07","42.88","77.91","5436.0"
"06/07/2001 08","46.14","77.83","5899.0"
"06/07/2001 09","95.00","77.74","6186.0"
"06/07/2001 10","95.00","77.65","6186.0"
"06/07/2001 11","95.00","77.56","6317.0"
"06/07/2001 12","95.00","77.46","6516.0"
"06/07/2001 13","95.00","77.35","6527.0"
"06/07/2001 14","95.00","77.17","6560.0"
"06/07/2001 15","95.00","77.00","6535.0"
"06/07/2001 16","95.00","76.93","6574.0"
"06/07/2001 17","95.00","76.84","6556.0"
"06/07/2001 18","95.00","76.75","6472.0"
"06/07/2001 19","95.00","76.67","6276.0"
"06/07/2001 20","95.00","76.65","6161.0"
"06/07/2001 21","95.00","76.65","6092.0"
"06/07/2001 22","95.00","76.65","6026.0"
"06/07/2001 23","95.00","76.64","6005.0"
"06/07/2001 24","43.87","76.61","5762.0"
"06/08/2001 01","35.49","76.57","5500.0"
"06/08/2001 02","35.49","76.55","5350.0"
"06/08/2001 03","35.49","76.52","5266.0"
"06/08/2001 04","35.49","76.50","5235.0"
"06/08/2001 05","35.49","76.48","5234.0"
"06/08/2001 06","33.12","76.45","5179.0"
"06/08/2001 07","36.93","76.43","5427.0"
"06/08/2001 08","48.56","76.36","5893.0"
"06/08/2001 09","95.46","76.35","6260.0"
"06/08/2001 10","97.81","76.35","6468.0"
"06/08/2001 11","97.92","76.35","6593.0"
"06/08/2001 12","139.00","76.41","6628.0"
"06/08/2001 13","139.00","76.47","6592.0"
"06/08/2001 14","139.00","76.53","6584.0"
"06/08/2001 15","139.00","76.58","6584.0"
"06/08/2001 16","139.00","76.64","6556.0"
"06/08/2001 17","139.00","76.70","6537.0"
"06/08/2001 18","97.81","76.70","6451.0"
"06/08/2001 19","97.78","76.70","6283.0"
"06/08/2001 20","97.59","76.70","6160.0"
"06/08/2001 21","97.55","76.70","6081.0"
"06/08/2001 22","97.55","76.70","5991.0"
"06/08/2001 23","97.51","76.70","6025.0"
"06/08/2001 24","43.97","76.67","5816.0"
"06/09/2001 01","43.08","76.64","5546.0"
"06/09/2001 02","38.80","76.62","5373.0"
"06/09/2001 03","32.86","76.58","5229.0"
"06/09/2001 04","32.86","76.54","5221.0"
"06/09/2001 05","32.86","76.50","5161.0"
"06/09/2001 06","32.86","76.46","5057.0"
"06/09/2001 07","29.99","76.42","5123.0"
"06/09/2001 08","34.50","76.33","5347.0"
"06/09/2001 09","95.00","76.33","5656.0"
"06/09/2001 10","97.28","76.32","5964.0"
"06/09/2001 11","99.48","76.33","6120.0"
"06/09/2001 12","147.42","76.40","6139.0"
"06/09/2001 13","144.83","76.46","6146.0"
"06/09/2001 14","144.83","76.53","6125.0"
"06/09/2001 15","110.10","76.54","6079.0"
"06/09/2001 16","95.88","76.54","6064.0"
"06/09/2001 17","95.00","76.54","6077.0"
"06/09/2001 18","95.00","76.53","6103.0"
"06/09/2001 19","95.00","76.53","6023.0"
"06/09/2001 20","95.00","76.52","5866.0"
"06/09/2001 21","92.98","76.52","5783.0"
"06/09/2001 22","71.50","76.48","5737.0"
"06/09/2001 23","95.00","76.48","5836.0"
"06/09/2001 24","41.99","76.45","5716.0"
"06/10/2001 01","34.52","76.41","5484.0"
"06/10/2001 02","31.92","76.37","5339.0"
"06/10/2001 03","31.37","76.33","5245.0"
"06/10/2001 04","29.99","76.29","5181.0"
"06/10/2001 05","29.34","76.25","5160.0"
"06/10/2001 06","25.33","76.20","5082.0"
"06/10/2001 07","25.25","76.15","5061.0"
"06/10/2001 08","25.25","76.05","5185.0"
"06/10/2001 09","30.72","75.95","5415.0"
"06/10/2001 10","43.10","75.88","5672.0"
"06/10/2001 11","47.84","75.81","5838.0"
"06/10/2001 12","49.85","75.74","5967.0"
"06/10/2001 13","49.87","75.67","6036.0"
"06/10/2001 14","49.90","75.61","6017.0"
"06/10/2001 15","49.86","75.54","5972.0"
"06/10/2001 16","49.85","75.47","6000.0"
"06/10/2001 17","49.87","75.41","6045.0"
"06/10/2001 18","49.95","75.34","6071.0"
"06/10/2001 19","49.94","75.28","5980.0"
"06/10/2001 20","49.90","75.21","5914.0"
"06/10/2001 21","49.90","75.15","5898.0"
"06/10/2001 22","49.90","75.08","5902.0"
"06/10/2001 23","49.90","75.01","5915.0"
"06/10/2001 24","43.44","74.99","5683.0"
"06/11/2001 01","37.96","74.95","5448.0"
"06/11/2001 02","31.73","74.91","5326.0"
"06/11/2001 03","29.99","74.87","5233.0"
"06/11/2001 04","29.99","74.83","5206.0"
"06/11/2001 05","30.47","74.79","5228.0"
"06/11/2001 06","32.87","74.75","5258.0"
"06/11/2001 07","46.57","74.73","5543.0"
"06/11/2001 08","83.90","74.75","6034.0"
"06/11/2001 09","97.61","74.75","6356.0"
"06/11/2001 10","97.50","74.75","6530.0"
"06/11/2001 11","97.71","74.75","6705.0"
"06/11/2001 12","97.85","74.75","6721.0"
"06/11/2001 13","97.85","74.75","6629.0"
"06/11/2001 14","97.85","74.75","6642.0"
"06/11/2001 15","97.85","74.75","6662.0"
"06/11/2001 16","97.85","74.75","6631.0"
"06/11/2001 17","97.85","74.75","6669.0"
"06/11/2001 18","97.85","74.75","6620.0"
"06/11/2001 19","97.78","74.75","6399.0"
"06/11/2001 20","96.31","74.75","6234.0"
"06/11/2001 21","95.00","74.75","6208.0"
"06/11/2001 22","95.00","74.75","6152.0"
"06/11/2001 23","95.00","74.74","6087.0"
"06/11/2001 24","48.10","74.72","5821.0"
"06/12/2001 01","32.10","74.68","5562.0"
"06/12/2001 02","25.66","74.63","5409.0"
"06/12/2001 03","9.23","74.55","5280.0"
"06/12/2001 04","9.23","74.48","5247.0"
"06/12/2001 05","9.23","74.41","5263.0"
"06/12/2001 06","9.23","74.34","5300.0"
"06/12/2001 07","38.68","74.33","5565.0"
"06/12/2001 08","61.91","74.34","6002.0"
"06/12/2001 09","72.00","74.36","6292.0"
"06/12/2001 10","72.00","74.37","6461.0"
"06/12/2001 11","72.00","74.38","6562.0"
"06/12/2001 12","72.00","74.39","6608.0"
"06/12/2001 13","90.40","74.43","6615.0"
"06/12/2001 14","95.30","74.48","6650.0"
"06/12/2001 15","97.55","74.52","6690.0"
"06/12/2001 16","97.02","74.57","6606.0"
"06/12/2001 17","97.00","74.62","6639.0"
"06/12/2001 18","97.00","74.66","6582.0"
"06/12/2001 19","94.50","74.71","6377.0"
"06/12/2001 20","70.27","74.72","6258.0"
"06/12/2001 21","70.00","74.73","6183.0"
"06/12/2001 22","70.00","74.74","6136.0"
"06/12/2001 23","67.45","74.75","6090.0"
"06/12/2001 24","50.56","74.74","5832.0"
"06/13/2001 01","35.90","74.71","5557.0"
"06/13/2001 02","32.86","74.68","5391.0"
"06/13/2001 03","32.86","74.67","5319.0"
"06/13/2001 04","32.86","74.68","5272.0"
"06/13/2001 05","32.86","74.70","5258.0"
"06/13/2001 06","32.86","74.74","5221.0"
"06/13/2001 07","33.47","74.72","5435.0"
"06/13/2001 08","41.49","74.68","5880.0"
"06/13/2001 09","65.45","74.64","6197.0"
"06/13/2001 10","97.45","74.64","6351.0"
"06/13/2001 11","97.78","74.64","6441.0"
"06/13/2001 12","97.91","74.64","6533.0"
"06/13/2001 13","139.00","74.70","6569.0"
"06/13/2001 14","139.00","74.76","6556.0"
"06/13/2001 15","136.32","74.82","6540.0"
"06/13/2001 16","121.14","74.85","6560.0"
"06/13/2001 17","121.14","74.88","6594.0"
"06/13/2001 18","103.72","74.89","6573.0"
"06/13/2001 19","97.84","74.89","6439.0"
"06/13/2001 20","97.73","74.90","6261.0"
"06/13/2001 21","97.57","74.91","6193.0"
"06/13/2001 22","85.75","74.89","6135.0"
"06/13/2001 23","74.50","74.87","6126.0"
"06/13/2001 24","54.00","74.87","5857.0"
"06/14/2001 01","43.61","74.85","5569.0"
"06/14/2001 02","32.86","74.81","5416.0"
"06/14/2001 03","32.86","74.77","5326.0"
"06/14/2001 04","32.86","74.74","5247.0"
"06/14/2001 05","32.86","74.70","5268.0"
"06/14/2001 06","32.86","74.66","5248.0"
"06/14/2001 07","44.49","74.64","5510.0"
"06/14/2001 08","56.60","74.60","5967.0"
"06/14/2001 09","62.03","74.56","6294.0"
"06/14/2001 10","67.00","74.52","6472.0"
"06/14/2001 11","105.22","74.54","6562.0"
"06/14/2001 12","96.84","74.54","6594.0"
"06/14/2001 13","96.00","74.54","6571.0"
"06/14/2001 14","96.00","74.54","6607.0"
"06/14/2001 15","96.00","74.54","6605.0"
"06/14/2001 16","96.00","74.53","6614.0"
"06/14/2001 17","96.00","74.53","6650.0"
"06/14/2001 18","75.00","74.50","6598.0"
"06/14/2001 19","71.09","74.46","6409.0"
"06/14/2001 20","62.00","74.41","6295.0"
"06/14/2001 21","62.03","74.36","6273.0"
"06/14/2001 22","85.27","74.34","6219.0"
"06/14/2001 23","63.75","74.30","6137.0"
"06/14/2001 24","55.55","74.29","5883.0"
"06/15/2001 01","44.26","74.26","5679.0"
"06/15/2001 02","29.99","74.22","5472.0"
"06/15/2001 03","29.99","74.18","5371.0"
"06/15/2001 04","29.99","74.14","5319.0"
"06/15/2001 05","29.99","74.10","5325.0"
"06/15/2001 06","34.33","74.07","5335.0"
"06/15/2001 07","56.52","74.06","5604.0"
"06/15/2001 08","70.95","74.02","6079.0"
"06/15/2001 09","58.84","73.97","6341.0"
"06/15/2001 10","64.60","73.92","6482.0"
"06/15/2001 11","95.00","73.92","6586.0"
"06/15/2001 12","78.74","73.89","6614.0"
"06/15/2001 13","74.50","73.86","6562.0"
"06/15/2001 14","74.50","73.83","6546.0"
"06/15/2001 15","70.30","73.79","6520.0"
"06/15/2001 16","70.00","73.75","6469.0"
"06/15/2001 17","63.90","73.70","6450.0"
"06/15/2001 18","58.78","73.65","6337.0"
"06/15/2001 19","56.33","73.59","6156.0"
"06/15/2001 20","56.01","73.54","6072.0"
"06/15/2001 21","58.58","73.49","6006.0"
"06/15/2001 22","128.30","73.53","5923.0"
"06/15/2001 23","91.01","73.52","5861.0"
"06/15/2001 24","57.03","73.51","5693.0"
"06/16/2001 01","54.49","73.50","5475.0"
"06/16/2001 02","54.43","73.49","5320.0"
"06/16/2001 03","54.42","73.48","5250.0"
"06/16/2001 04","54.42","73.48","5210.0"
"06/16/2001 05","54.42","73.48","5182.0"
"06/16/2001 06","52.66","73.48","5128.0"
"06/16/2001 07","54.33","73.47","5156.0"
"06/16/2001 08","54.43","73.43","5326.0"
"06/16/2001 09","54.48","73.37","5615.0"
"06/16/2001 10","73.33","73.34","5844.0"
"06/16/2001 11","121.70","73.38","5962.0"
"06/16/2001 12","119.16","73.41","6015.0"
"06/16/2001 13","64.27","73.36","6023.0"
"06/16/2001 14","54.53","73.30","6032.0"
"06/16/2001 15","54.51","73.24","5986.0"
"06/16/2001 16","54.51","73.18","5982.0"
"06/16/2001 17","54.57","73.12","5975.0"
"06/16/2001 18","116.56","73.15","5973.0"
"06/16/2001 19","74.71","73.12","5836.0"
"06/16/2001 20","54.51","73.06","5781.0"
"06/16/2001 21","54.51","73.01","5720.0"
"06/16/2001 22","54.51","72.95","5707.0"
"06/16/2001 23","54.56","72.89","5730.0"
"06/16/2001 24","54.57","72.87","5586.0"
"06/17/2001 01","54.50","72.87","5354.0"
"06/17/2001 02","54.04","72.86","5224.0"
"06/17/2001 03","52.50","72.85","5140.0"
"06/17/2001 04","51.81","72.84","5100.0"
"06/17/2001 05","43.36","72.82","5071.0"
"06/17/2001 06","30.60","72.78","5030.0"
"06/17/2001 07","29.99","72.74","5062.0"
"06/17/2001 08","9.23","72.62","5159.0"
"06/17/2001 09","9.23","72.51","5383.0"
"06/17/2001 10","29.71","72.42","5612.0"
"06/17/2001 11","62.83","72.38","5765.0"
"06/17/2001 12","99.66","72.39","5869.0"
"06/17/2001 13","54.50","72.34","5883.0"
"06/17/2001 14","54.49","72.28","5877.0"
"06/17/2001 15","54.50","72.23","5883.0"
"06/17/2001 16","54.51","72.18","5901.0"
"06/17/2001 17","54.51","72.13","5943.0"
"06/17/2001 18","54.51","72.08","5930.0"
"06/17/2001 19","54.50","72.03","5789.0"
"06/17/2001 20","54.49","71.99","5745.0"
"06/17/2001 21","54.49","71.98","5738.0"
"06/17/2001 22","54.50","71.93","5766.0"
"06/17/2001 23","54.53","71.87","5805.0"
"06/17/2001 24","54.51","71.86","5585.0"
"06/18/2001 01","33.69","71.82","5361.0"
"06/18/2001 02","29.99","71.78","5209.0"
"06/18/2001 03","29.99","71.74","5148.0"
"06/18/2001 04","20.99","71.69","5137.0"
"06/18/2001 05","9.23","71.62","5152.0"
"06/18/2001 06","28.20","71.58","5142.0"
"06/18/2001 07","51.15","71.57","5410.0"
"06/18/2001 08","56.38","71.53","5892.0"
"06/18/2001 09","101.74","71.56","6184.0"
"06/18/2001 10","71.50","71.54","6332.0"
"06/18/2001 11","132.06","71.60","6447.0"
"06/18/2001 12","70.25","71.59","6522.0"
"06/18/2001 13","103.05","71.61","6536.0"
"06/18/2001 14","92.96","71.62","6565.0"
"06/18/2001 15","132.06","71.69","6528.0"
"06/18/2001 16","132.06","71.75","6524.0"
"06/18/2001 17","132.06","71.82","6567.0"
"06/18/2001 18","103.05","71.85","6512.0"
"06/18/2001 19","56.32","71.81","6314.0"
"06/18/2001 20","56.31","71.77","6224.0"
"06/18/2001 21","56.31","71.73","6174.0"
"06/18/2001 22","56.17","71.69","6084.0"
"06/18/2001 23","56.15","71.65","6020.0"
"06/18/2001 24","39.03","71.62","5717.0"
"06/19/2001 01","29.99","71.58","5399.0"
"06/19/2001 02","29.81","71.54","5233.0"
"06/19/2001 03","9.23","71.47","5138.0"
"06/19/2001 04","9.22","71.40","5109.0"
"06/19/2001 05","9.22","71.33","5092.0"
"06/19/2001 06","9.22","71.26","5095.0"
"06/19/2001 07","24.29","71.22","5407.0"
"06/19/2001 08","57.07","71.22","5877.0"
"06/19/2001 09","57.60","71.21","6176.0"
"06/19/2001 10","57.65","71.21","6399.0"
"06/19/2001 11","169.13","71.36","6521.0"
"06/19/2001 12","93.00","71.41","6552.0"
"06/19/2001 13","115.82","71.49","6552.0"
"06/19/2001 14","130.00","71.58","6593.0"
"06/19/2001 15","130.00","71.68","6576.0"
"06/19/2001 16","130.00","71.78","6573.0"
"06/19/2001 17","130.00","71.88","6617.0"
"06/19/2001 18","93.00","71.92","6597.0"
"06/19/2001 19","57.64","71.92","6403.0"
"06/19/2001 20","57.61","71.92","6299.0"
"06/19/2001 21","56.50","71.91","6208.0"
"06/19/2001 22","54.64","71.91","6103.0"
"06/19/2001 23","50.19","71.90","6076.0"
"06/19/2001 24","50.19","71.88","5826.0"
"06/20/2001 01","13.72","71.82","5540.0"
"06/20/2001 02","9.25","71.75","5398.0"
"06/20/2001 03","9.25","71.68","5319.0"
"06/20/2001 04","9.25","71.63","5265.0"
"06/20/2001 05","9.25","71.57","5244.0"
"06/20/2001 06","9.25","71.52","5224.0"
"06/20/2001 07","55.00","71.53","5480.0"
"06/20/2001 08","57.00","71.54","5904.0"
"06/20/2001 09","57.72","71.52","6253.0"
"06/20/2001 10","126.04","71.58","6468.0"
"06/20/2001 11","65.83","71.55","6576.0"
"06/20/2001 12","87.04","71.56","6659.0"
"06/20/2001 13","94.73","71.57","6703.0"
"06/20/2001 14","61.88","71.54","6744.0"
"06/20/2001 15","57.77","71.50","6760.0"
"06/20/2001 16","94.14","71.51","6795.0"
"06/20/2001 17","130.50","71.58","6792.0"
"06/20/2001 18","130.50","71.64","6696.0"
"06/20/2001 19","57.71","71.59","6516.0"
"06/20/2001 20","57.70","71.53","6426.0"
"06/20/2001 21","57.69","71.48","6310.0"
"06/20/2001 22","57.64","71.42","6235.0"
"06/20/2001 23","57.61","71.37","6146.0"
"06/20/2001 24","54.45","71.36","5909.0"
"06/21/2001 01","37.70","71.33","5614.0"
"06/21/2001 02","9.23","71.27","5461.0"
"06/21/2001 03","9.23","71.20","5368.0"
"06/21/2001 04","9.23","71.15","5311.0"
"06/21/2001 05","9.23","71.10","5288.0"
"06/21/2001 06","9.23","71.03","5262.0"
"06/21/2001 07","51.93","71.03","5566.0"
"06/21/2001 08","53.97","70.98","6019.0"
"06/21/2001 09","55.90","70.92","6382.0"
"06/21/2001 10","56.45","70.87","6712.0"
"06/21/2001 11","56.55","70.81","6799.0"
"06/21/2001 12","129.66","70.85","6902.0"
"06/21/2001 13","95.00","70.85","6927.0"
"06/21/2001 14","95.00","70.85","6954.0"
"06/21/2001 15","103.50","70.85","6994.0"
"06/21/2001 16","125.00","70.89","6959.0"
"06/21/2001 17","125.00","70.93","6995.0"
"06/21/2001 18","120.00","70.96","6928.0"
"06/21/2001 19","105.64","70.97","6734.0"
"06/21/2001 20","56.50","70.91","6632.0"
"06/21/2001 21","56.50","70.86","6535.0"
"06/21/2001 22","56.45","70.81","6449.0"
"06/21/2001 23","56.44","70.75","6350.0"
"06/21/2001 24","53.61","70.75","6117.0"
"06/22/2001 01","50.52","70.74","5804.0"
"06/22/2001 02","50.52","70.73","5616.0"
"06/22/2001 03","37.21","70.71","5520.0"
"06/22/2001 04","23.90","70.67","5427.0"
"06/22/2001 05","15.99","70.61","5383.0"
"06/22/2001 06","15.99","70.56","5397.0"
"06/22/2001 07","50.10","70.56","5640.0"
"06/22/2001 08","50.65","70.52","6105.0"
"06/22/2001 09","54.53","70.48","6488.0"
"06/22/2001 10","54.56","70.37","6669.0"
"06/22/2001 11","78.61","69.88","6828.0"
"06/22/2001 12","114.50","69.45","6885.0"
"06/22/2001 13","114.50","69.49","6858.0"
"06/22/2001 14","114.50","69.30","6867.0"
"06/22/2001 15","114.50","69.25","6865.0"
"06/22/2001 16","112.40","69.06","6833.0"
"06/22/2001 17","95.02","68.84","6808.0"
"06/22/2001 18","95.02","68.74","6744.0"
"06/22/2001 19","54.59","68.68","6516.0"
"06/22/2001 20","54.58","68.61","6395.0"
"06/22/2001 21","54.58","68.55","6268.0"
"06/22/2001 22","54.67","68.49","6169.0"
"06/22/2001 23","54.68","68.23","6111.0"
"06/22/2001 24","113.78","68.28","5917.0"
"06/23/2001 01","51.96","68.27","5622.0"
"06/23/2001 02","51.95","68.26","5454.0"
"06/23/2001 03","51.82","68.25","5339.0"
"06/23/2001 04","47.44","68.23","5272.0"
"06/23/2001 05","39.90","68.21","5245.0"
"06/23/2001 06","39.90","68.18","5177.0"
"06/23/2001 07","39.90","68.15","5182.0"
"06/23/2001 08","40.66","68.07","5354.0"
"06/23/2001 09","52.03","68.01","5647.0"
"06/23/2001 10","52.12","67.76","5942.0"
"06/23/2001 11","52.12","67.58","6072.0"
"06/23/2001 12","52.14","67.39","6180.0"
"06/23/2001 13","89.99","67.26","6200.0"
"06/23/2001 14","62.01","67.17","6172.0"
"06/23/2001 15","53.50","67.11","6171.0"
"06/23/2001 16","53.50","67.05","6195.0"
"06/23/2001 17","84.52","67.03","6214.0"
"06/23/2001 18","89.99","67.02","6199.0"
"06/23/2001 19","85.70","67.02","6098.0"
"06/23/2001 20","71.39","67.00","5948.0"
"06/23/2001 21","53.50","66.94","5878.0"
"06/23/2001 22","53.50","66.88","5870.0"
"06/23/2001 23","53.50","66.82","5948.0"
"06/23/2001 24","52.17","66.81","5658.0"
"06/24/2001 01","52.06","66.80","5582.0"
"06/24/2001 02","51.83","66.80","5427.0"
"06/24/2001 03","51.50","66.79","5315.0"
"06/24/2001 04","51.41","66.79","5279.0"
"06/24/2001 05","41.24","66.78","5257.0"
"06/24/2001 06","39.90","66.77","5173.0"
"06/24/2001 07","39.90","66.76","5135.0"
"06/24/2001 08","39.90","66.69","5242.0"
"06/24/2001 09","51.37","66.64","5469.0"
"06/24/2001 10","52.07","66.59","5711.0"
"06/24/2001 11","52.17","66.53","5886.0"
"06/24/2001 12","52.19","66.47","5985.0"
"06/24/2001 13","52.19","66.41","6074.0"
"06/24/2001 14","52.19","66.34","6051.0"
"06/24/2001 15","103.20","66.35","6028.0"
"06/24/2001 16","59.48","66.30","6028.0"
"06/24/2001 17","101.98","66.30","6113.0"
"06/24/2001 18","75.27","66.28","6143.0"
"06/24/2001 19","52.19","66.23","6046.0"
"06/24/2001 20","52.19","66.19","5976.0"
"06/24/2001 21","52.19","66.14","5933.0"
"06/24/2001 22","52.19","66.09","5949.0"
"06/24/2001 23","52.19","66.04","5952.0"
"06/24/2001 24","52.12","66.03","5714.0"
"06/25/2001 01","52.10","66.03","5510.0"
"06/25/2001 02","51.87","66.02","5343.0"
"06/25/2001 03","51.46","66.04","5234.0"
"06/25/2001 04","45.65","66.08","5195.0"
"06/25/2001 05","31.86","66.11","5192.0"
"06/25/2001 06","51.46","66.17","5257.0"
"06/25/2001 07","52.01","66.23","5526.0"
"06/25/2001 08","53.81","66.29","5938.0"
"06/25/2001 09","53.81","66.24","6273.0"
"06/25/2001 10","53.80","66.18","6414.0"
"06/25/2001 11","53.80","66.12","6490.0"
"06/25/2001 12","53.85","66.08","6550.0"
"06/25/2001 13","95.02","66.09","6571.0"
"06/25/2001 14","95.02","66.11","6570.0"
"06/25/2001 15","95.02","66.12","6590.0"
"06/25/2001 16","95.02","66.12","6583.0"
"06/25/2001 17","95.02","66.13","6617.0"
"06/25/2001 18","95.02","66.12","6569.0"
"06/25/2001 19","53.75","66.06","6327.0"
"06/25/2001 20","53.57","66.00","6162.0"
"06/25/2001 21","53.40","65.95","6123.0"
"06/25/2001 22","53.40","65.91","6021.0"
"06/25/2001 23","53.40","65.86","5984.0"
"06/25/2001 24","51.50","65.85","5761.0"
"06/26/2001 01","46.45","65.84","5505.0"
"06/26/2001 02","39.90","65.82","5370.0"
"06/26/2001 03","39.90","65.80","5289.0"
"06/26/2001 04","39.90","65.78","5265.0"
"06/26/2001 05","39.90","65.77","5240.0"
"06/26/2001 06","39.90","65.77","5261.0"
"06/26/2001 07","46.17","65.81","5404.0"
"06/26/2001 08","48.87","65.87","5801.0"
"06/26/2001 09","50.19","65.91","6090.0"
"06/26/2001 10","50.23","65.91","6241.0"
"06/26/2001 11","50.24","65.90","6335.0"
"06/26/2001 12","50.26","65.88","6422.0"
"06/26/2001 13","74.12","65.91","6454.0"
"06/26/2001 14","50.25","65.89","6413.0"
"06/26/2001 15","50.30","65.88","6408.0"
"06/26/2001 16","50.31","65.87","6426.0"
