('01/10/2007 13', 85.00, 54.33, 8962.0),
('01/10/2007 14', 85.00, 54.38, 8967.0),
('01/10/2007 15', 65.78, 54.40, 8932.0),
('01/10/2007 16', 44.24, 54.39, 8939.0),
('01/10/2007 17', 78.30, 54.42, 9144.0),
('01/10/2007 18', 158.24, 54.54, 9466.0),
('01/10/2007 19', 57.81, 54.53, 9410.0),
('01/10/2007 20', 60.02, 54.48, 9314.0),
('01/10/2007 21', 158.03, 54.61, 9192.0),
('01/10/2007 22', 68.88, 54.63, 8915.0),
('01/10/2007 23', 52.07, 54.66, 8591.0),
('01/10/2007 24', 53.06, 54.70, 8263.0),
('01/11/2007 01', 42.30, 54.73, 8065.0),
('01/11/2007 02', 37.64, 54.74, 7952.0),
('01/11/2007 03', 38.04, 54.76, 7889.0),
('01/11/2007 04', 38.06, 54.78, 7844.0),
('01/11/2007 05', 40.61, 54.82, 7869.0),
('01/11/2007 06', 41.93, 54.84, 8009.0),
('01/11/2007 07', 32.84, 54.84, 8343.0),
('01/11/2007 08', 53.43, 54.82, 8850.0),
('01/11/2007 09', 58.82, 54.83, 9041.0),
('01/11/2007 10', 51.34, 54.86, 9023.0),
('01/11/2007 11', 127.17, 54.99, 9009.0),
('01/11/2007 12', 325.72, 55.39, 8932.0),
('01/11/2007 13', 42.62, 55.38, 8909.0),
('01/11/2007 14', 74.24, 55.41, 8910.0),
('01/11/2007 15', 192.42, 55.61, 8838.0),
('01/11/2007 16', 42.54, 55.62, 8878.0),
('01/11/2007 17', 71.81, 55.65, 9117.0),
('01/11/2007 18', 646.06, 56.28, 9433.0),
('01/11/2007 19', 141.72, 56.35, 9391.0),
('01/11/2007 20', 573.37, 57.09, 9232.0),
('01/11/2007 21', 57.56, 57.11, 9181.0),
('01/11/2007 22', 64.02, 57.12, 8998.0),
('01/11/2007 23', 44.40, 57.14, 8637.0),
('01/11/2007 24', 37.98, 57.17, 8258.0),
('01/12/2007 01', 38.65, 57.19, 8029.0),
('01/12/2007 02', 38.06, 57.21, 7882.0),
('01/12/2007 03', 37.84, 57.23, 7816.0),
('01/12/2007 04', 35.31, 57.24, 7808.0),
('01/12/2007 05', 36.39, 57.26, 7834.0),
('01/12/2007 06', 73.28, 57.32, 7985.0),
('01/12/2007 07', 143.00, 57.48, 8297.0),
('01/12/2007 08', 111.91, 57.55, 8782.0),
('01/12/2007 09', 292.27, 57.88, 8903.0),
('01/12/2007 10', 50.53, 57.88, 8850.0),
('01/12/2007 11', 39.96, 57.61, 8877.0),
('01/12/2007 12', 77.42, 57.66, 8875.0),
('01/12/2007 13', 59.31, 57.66, 8815.0),
('01/12/2007 14', 52.49, 57.68, 8815.0),
('01/12/2007 15', 41.12, 57.69, 8778.0),
('01/12/2007 16', 54.72, 57.70, 8790.0),
('01/12/2007 17', 39.11, 57.49, 8912.0),
('01/12/2007 18', 49.75, 57.44, 9249.0),
('01/12/2007 19', 55.40, 57.43, 9163.0),
('01/12/2007 20', 53.17, 57.24, 9002.0),
('01/12/2007 21', 44.32, 57.24, 8845.0),
('01/12/2007 22', 46.67, 57.12, 8662.0),
('01/12/2007 23', 38.47, 57.12, 8358.0),
('01/12/2007 24', 33.72, 57.14, 8066.0),
('01/13/2007 01', 35.62, 57.16, 7820.0),
('01/13/2007 02', 36.23, 57.16, 7687.0),
('01/13/2007 03', 34.96, 57.15, 7602.0),
('01/13/2007 04', 34.96, 57.16, 7572.0),
('01/13/2007 05', 27.23, 57.17, 7535.0),
('01/13/2007 06', 31.88, 57.20, 7619.0),
('01/13/2007 07', 29.23, 57.21, 7762.0),
('01/13/2007 08', 36.21, 57.22, 7967.0),
('01/13/2007 09', 47.80, 57.23, 8234.0),
('01/13/2007 10', 50.96, 57.25, 8359.0),
('01/13/2007 11', 54.32, 57.27, 8514.0),
('01/13/2007 12', 54.96, 57.29, 8595.0),
('01/13/2007 13', 64.35, 57.29, 8593.0),
('01/13/2007 14', 58.02, 57.28, 8536.0),
('01/13/2007 15', 63.42, 57.28, 8530.0),
('01/13/2007 16', 53.22, 57.27, 8513.0),
('01/13/2007 17', 99.12, 56.92, 8680.0),
('01/13/2007 18', 209.80, 57.08, 9019.0),
('01/13/2007 19', 109.58, 57.14, 8918.0),
('01/13/2007 20', 54.96, 57.13, 8805.0),
('01/13/2007 21', 54.96, 57.03, 8723.0),
('01/13/2007 22', 54.96, 57.02, 8632.0),
('01/13/2007 23', 52.21, 57.04, 8406.0),
('01/13/2007 24', 94.04, 57.13, 8173.0),
('01/14/2007 01', 37.74, 57.14, 7904.0),
('01/14/2007 02', 35.39, 57.14, 7719.0),
('01/14/2007 03', 37.82, 57.14, 7640.0),
('01/14/2007 04', 37.56, 57.17, 7637.0),
('01/14/2007 05', 37.78, 57.20, 7662.0),
('01/14/2007 06', 37.10, 57.22, 7707.0),
('01/14/2007 07', 37.56, 57.24, 7754.0),
('01/14/2007 08', 38.71, 57.22, 7924.0),
('01/14/2007 09', 48.76, 57.21, 8101.0),
('01/14/2007 10', 47.57, 57.09, 8201.0),
('01/14/2007 11', 110.46, 57.16, 8267.0),
('01/14/2007 12', 51.65, 57.14, 8342.0),
('01/14/2007 13', 72.64, 57.17, 8336.0),
('01/14/2007 14', 68.62, 57.20, 8259.0),
('01/14/2007 15', 52.69, 57.21, 8246.0),
('01/14/2007 16', 79.71, 57.26, 8343.0),
('01/14/2007 17', 47.32, 57.27, 8617.0),
('01/14/2007 18', 62.44, 57.29, 9091.0),
('01/14/2007 19', 140.13, 57.43, 8997.0),
('01/14/2007 20', 285.26, 57.74, 8830.0),
('01/14/2007 21', 62.95, 57.75, 8738.0),
('01/14/2007 22', 68.61, 57.74, 8619.0),
('01/14/2007 23', 49.25, 57.73, 8332.0),
('01/14/2007 24', 32.90, 57.72, 7975.0),
('01/15/2007 01', 33.30, 57.72, 7727.0),
('01/15/2007 02', 23.13, 57.71, 7614.0),
('01/15/2007 03', 25.39, 57.68, 7559.0),
('01/15/2007 04', 29.79, 57.66, 7574.0),
('01/15/2007 05', 23.00, 57.66, 7608.0),
('01/15/2007 06', 33.80, 57.67, 7783.0),
('01/15/2007 07', 31.99, 57.68, 8201.0),
('01/15/2007 08', 45.69, 57.71, 8737.0),
('01/15/2007 09', 53.70, 57.72, 8890.0),
('01/15/2007 10', 50.97, 57.72, 8821.0),
('01/15/2007 11', 56.13, 57.70, 8846.0),
('01/15/2007 12', 55.98, 57.71, 8842.0),
('01/15/2007 13', 52.78, 57.72, 8766.0),
('01/15/2007 14', 50.96, 57.72, 8735.0),
('01/15/2007 15', 39.93, 57.71, 8675.0),
('01/15/2007 16', 38.85, 57.70, 8696.0),
('01/15/2007 17', 42.79, 57.66, 8833.0),
('01/15/2007 18', 126.85, 57.76, 9237.0),
('01/15/2007 19', 54.01, 57.75, 9175.0),
('01/15/2007 20', 56.74, 57.68, 9097.0),
('01/15/2007 21', 57.50, 57.69, 8959.0),
('01/15/2007 22', 50.22, 57.69, 8685.0),
('01/15/2007 23', 38.23, 57.67, 8370.0),
('01/15/2007 24', 36.07, 57.67, 7956.0),
('01/16/2007 01', 7.08, 57.64, 7694.0),
