('01/07/2023 15', 72.76, 275.12, 10511.0),
('01/07/2023 16', 75.16, 275.11, 10531.0),
('01/07/2023 17', 205.15, 275.27, 10748.0),
('01/07/2023 18', 297.91, 275.56, 10921.0),
('01/07/2023 19', 102.26, 275.56, 10826.0),
('01/07/2023 20', 81.22, 275.49, 10698.0),
('01/07/2023 21', 77.00, 275.46, 10648.0),
('01/07/2023 22', 76.97, 275.43, 10469.0),
('01/07/2023 23', 75.29, 275.40, 10266.0),
('01/07/2023 24', 76.15, 275.34, 10037.0),
('01/08/2023 01', 76.22, 275.32, 9793.0),
('01/08/2023 02', 76.83, 275.30, 9705.0),
('01/08/2023 03', 77.24, 275.28, 9633.0),
('01/08/2023 04', 85.11, 275.26, 9583.0),
('01/08/2023 05', 82.67, 275.25, 9574.0),
('01/08/2023 06', 76.96, 275.21, 9623.0),
('01/08/2023 07', 84.33, 274.97, 9744.0),
('01/08/2023 08', 80.17, 274.78, 9899.0),
('01/08/2023 09', 76.10, 274.71, 10042.0),
('01/08/2023 10', 75.74, 274.69, 10127.0),
('01/08/2023 11', 72.75, 274.68, 10253.0),
('01/08/2023 12', 75.08, 274.67, 10315.0),
('01/08/2023 13', 79.79, 274.66, 10414.0),
('01/08/2023 14', 85.00, 274.66, 10456.0),
('01/08/2023 15', 92.52, 274.67, 10470.0),
('01/08/2023 16', 74.40, 274.55, 10549.0),
('01/08/2023 17', 116.47, 274.01, 10780.0),
('01/08/2023 18', 161.66, 273.90, 10953.0),
('01/08/2023 19', 75.32, 273.88, 10951.0),
('01/08/2023 20', 73.81, 273.66, 10850.0),
('01/08/2023 21', 81.22, 273.18, 10738.0),
('01/08/2023 22', 76.60, 272.50, 10555.0),
('01/08/2023 23', 72.03, 271.98, 10250.0),
('01/08/2023 24', 75.95, 271.27, 9979.0),
('01/09/2023 01', 69.92, 270.90, 9805.0),
('01/09/2023 02', 69.25, 270.73, 9732.0),
('01/09/2023 03', 68.57, 270.57, 9727.0),
('01/09/2023 04', 68.14, 270.51, 9727.0),
('01/09/2023 05', 68.94, 270.30, 9757.0),
('01/09/2023 06', 67.54, 269.87, 9947.0),
('01/09/2023 07', 67.04, 269.42, 10359.0),
('01/09/2023 08', 72.75, 269.40, 10813.0),
('01/09/2023 09', 74.33, 269.24, 11021.0),
('01/09/2023 10', 72.52, 268.79, 10980.0),
('01/09/2023 11', 71.91, 268.38, 10991.0),
('01/09/2023 12', 70.88, 268.35, 10994.0),
('01/09/2023 13', 71.24, 268.33, 10941.0),
('01/09/2023 14', 75.67, 268.27, 10870.0),
('01/09/2023 15', 84.82, 267.79, 10833.0),
('01/09/2023 16', 119.15, 267.49, 10765.0),
('01/09/2023 17', 549.12, 267.66, 10889.0),
('01/09/2023 18', 956.52, 268.28, 11056.0),
('01/09/2023 19', 633.90, 268.73, 10845.0),
('01/09/2023 20', 77.15, 267.71, 10709.0),
('01/09/2023 21', 172.77, 266.87, 10707.0),
('01/09/2023 22', 292.76, 266.99, 10428.0),
('01/09/2023 23', 79.52, 266.97, 10264.0),
('01/09/2023 24', 92.13, 266.95, 10058.0),
('01/10/2023 01', 78.61, 266.80, 9838.0),
('01/10/2023 02', 128.09, 266.77, 9780.0),
('01/10/2023 03', 76.21, 266.63, 9781.0),
('01/10/2023 04', 77.76, 266.50, 9782.0),
('01/10/2023 05', 74.25, 266.41, 9838.0),
('01/10/2023 06', 132.20, 266.23, 10010.0),
('01/10/2023 07', 293.66, 266.33, 10369.0),
('01/10/2023 08', 536.82, 266.76, 10734.0),
